"C=10n"
+2.5609931003e+000 +1.0000000000e+000 +0.0000000000e+000 +1.6091194011e-004 +8.9990780425e+001
+2.5966559729e+000 +1.0000000000e+000 +0.0000000000e+000 +1.6315270440e-004 +8.9990652039e+001
+2.6328154656e+000 +1.0000000000e+000 +0.0000000000e+000 +1.6542467224e-004 +8.9990521864e+001
+2.6694784940e+000 +1.0000000000e+000 +0.0000000000e+000 +1.6772827816e-004 +8.9990389878e+001
+2.7066520700e+000 +1.0000000000e+000 +0.0000000000e+000 +1.7006396272e-004 +8.9990256053e+001
+2.7443433032e+000 +1.0000000000e+000 +0.0000000000e+000 +1.7243217264e-004 +8.9990120364e+001
+2.7825594022e+000 +1.0000000000e+000 +0.0000000000e+000 +1.7483336085e-004 +8.9989982786e+001
+2.8213076759e+000 +1.0000000000e+000 +0.0000000000e+000 +1.7726798658e-004 +8.9989843292e+001
+2.8605955352e+000 +1.0000000000e+000 +0.0000000000e+000 +1.7973651546e-004 +8.9989701856e+001
+2.9004304939e+000 +1.0000000000e+000 +0.0000000000e+000 +1.8223941961e-004 +8.9989558450e+001
+2.9408201706e+000 +1.0000000000e+000 +0.0000000000e+000 +1.8477717771e-004 +8.9989413048e+001
+2.9817722900e+000 +1.0000000000e+000 +0.0000000000e+000 +1.8735027513e-004 +8.9989265620e+001
+3.0232946844e+000 +1.0000000000e+000 +0.0000000000e+000 +1.8995920398e-004 +8.9989116139e+001
+3.0653952951e+000 +1.0000000000e+000 +0.0000000000e+000 +1.9260446321e-004 +8.9988964577e+001
+3.1080821739e+000 +1.0000000000e+000 +0.0000000000e+000 +1.9528655876e-004 +8.9988810904e+001
+3.1513634849e+000 +1.0000000000e+000 +0.0000000000e+000 +1.9800600358e-004 +8.9988655092e+001
+3.1952475058e+000 +1.0000000000e+000 +0.0000000000e+000 +2.0076331776e-004 +8.9988497109e+001
+3.2397426295e+000 +1.0000000000e+000 +0.0000000000e+000 +2.0355902867e-004 +8.9988336927e+001
+3.2848573660e+000 +1.0000000000e+000 +0.0000000000e+000 +2.0639367099e-004 +8.9988174514e+001
+3.3306003436e+000 +1.0000000000e+000 +0.0000000000e+000 +2.0926778685e-004 +8.9988009839e+001
+3.3769803108e+000 +1.0000000000e+000 +0.0000000000e+000 +2.1218192594e-004 +8.9987842871e+001
+3.4240061380e+000 +1.0000000000e+000 +0.0000000000e+000 +2.1513664560e-004 +8.9987673578e+001
+3.4716868189e+000 +1.0000000000e+000 +0.0000000000e+000 +2.1813251093e-004 +8.9987501928e+001
+3.5200314728e+000 +1.0000000000e+000 +0.0000000000e+000 +2.2117009490e-004 +8.9987327887e+001
+3.5690493457e+000 +1.0000000000e+000 +0.0000000000e+000 +2.2424997845e-004 +8.9987151423e+001
+3.6187498124e+000 +1.0000000000e+000 +0.0000000000e+000 +2.2737275064e-004 +8.9986972501e+001
+3.6691423784e+000 +1.0000000000e+000 +0.0000000000e+000 +2.3053900869e-004 +8.9986791088e+001
+3.7202366814e+000 +1.0000000000e+000 +0.0000000000e+000 +2.3374935817e-004 +8.9986607148e+001
+3.7720424934e+000 +1.0000000000e+000 +0.0000000000e+000 +2.3700441307e-004 +8.9986420647e+001
+3.8245697225e+000 +1.0000000000e+000 +0.0000000000e+000 +2.4030479593e-004 +8.9986231549e+001
+3.8778284146e+000 +1.0000000000e+000 +0.0000000000e+000 +2.4365113795e-004 +8.9986039818e+001
+3.9318287557e+000 +1.0000000000e+000 +0.0000000000e+000 +2.4704407914e-004 +8.9985845417e+001
+3.9865810736e+000 +1.0000000000e+000 +0.0000000000e+000 +2.5048426842e-004 +8.9985648308e+001
+4.0420958398e+000 +1.0000000000e+000 +0.0000000000e+000 +2.5397236372e-004 +8.9985448455e+001
+4.0983836718e+000 +1.0000000000e+000 +0.0000000000e+000 +2.5750903216e-004 +8.9985245819e+001
