"C1=1μ"
+5.8000000000e-005 +3.5641187871e-001 +1.0215705576e-002 +3.5641187871e-001 -3.4619617314e-004 -1.2338842847e-004 +3.4619617314e-001 +3.4619617314e-004 +1.1985179029e-004 +1.0215705576e-002 +3.3598046756e-004 +3.4322775360e-006 +1.0215705576e-002 +1.0215705576e-005 +1.0436064042e-007
+5.9000000000e-005 +3.6227536670e-001 +1.0556867209e-002 +3.6227536670e-001 -3.5171849950e-004 -1.2741894838e-004 +3.5171849950e-001 +3.5171849950e-004 +1.2370590289e-004 +1.0556867209e-002 +3.4116163229e-004 +3.6015980488e-006 +1.0556867209e-002 +1.0556867209e-005 +1.1144744526e-007
+6.0000000000e-005 +3.6812455268e-001 +1.0903185391e-002 +3.6812455268e-001 -3.5722136729e-004 -1.3150195604e-004 +3.5722136729e-001 +3.5722136729e-004 +1.2760710525e-004 +1.0903185391e-002 +3.4631818190e-004 +3.7759713414e-006 +1.0903185391e-002 +1.0903185391e-005 +1.1887945166e-007
+6.1000000000e-005 +3.7395920574e-001 +1.1254635326e-002 +3.7395920574e-001 -3.6270457041e-004 -1.3563671307e-004 +3.6270457041e-001 +3.6270457041e-004 +1.3155460540e-004 +1.1254635326e-002 +3.5144993509e-004 +3.9554408546e-006 +1.1254635326e-002 +1.1254635326e-005 +1.2666681632e-007
+6.2000000000e-005 +3.7977909552e-001 +1.1611192037e-002 +3.7977909552e-001 -3.6816790348e-004 -1.3982247339e-004 +3.6816790348e-001 +3.6816790348e-004 +1.3554760516e-004 +1.1611192037e-002 +3.5655671145e-004 +4.1400484488e-006 +1.1611192037e-002 +1.1611192037e-005 +1.3481978052e-007
+6.3000000000e-005 +3.8558399228e-001 +1.1972830369e-002 +3.8558399228e-001 -3.7361116191e-004 -1.4405848337e-004 +3.7361116191e-001 +3.7361116191e-004 +1.3958530030e-004 +1.1972830369e-002 +3.6163833154e-004 +4.3298343984e-006 +1.1972830369e-002 +1.1972830369e-005 +1.4334866704e-007
+6.4000000000e-005 +3.9137366684e-001 +1.2339524986e-002 +3.9137366684e-001 -3.7903414185e-004 -1.4834398195e-004 +3.7903414185e-001 +3.7903414185e-004 +1.4366688069e-004 +1.2339524986e-002 +3.6669461687e-004 +4.5248373869e-006 +1.2339524986e-002 +1.2339524986e-005 +1.5226387687e-007
+6.5000000000e-005 +3.9714789063e-001 +1.2711250375e-002 +3.9714789063e-001 -3.8443664026e-004 -1.5267820076e-004 +3.8443664026e-001 +3.8443664026e-004 +1.4779153037e-004 +1.2711250375e-002 +3.7172538988e-004 +4.7250945017e-006 +1.2711250375e-002 +1.2711250375e-005 +1.6157588611e-007
+6.6000000000e-005 +4.0290643571e-001 +1.3087980849e-002 +4.0290643571e-001 -3.8981845486e-004 -1.5706036422e-004 +3.8981845486e-001 +3.8981845486e-004 +1.5195842775e-004 +1.3087980849e-002 +3.7673047401e-004 +4.9306412293e-006 +1.3087980849e-002 +1.3087980849e-005 +1.7129524272e-007
+6.7000000000e-005 +4.0864907474e-001 +1.3469690543e-002 +4.0864907474e-001 -3.9517938419e-004 -1.6148968971e-004 +3.9517938419e-001 +3.9517938419e-004 +1.5616674569e-004 +1.3469690543e-002 +3.8170969365e-004 +5.1415114508e-006 +1.3469690543e-002 +1.3469690543e-005 +1.8143256333e-007
+6.8000000000e-005 +4.1437558099e-001 +1.3856353417e-002 +4.1437558099e-001 -4.0051922758e-004 -1.6596538763e-004 +4.0051922758e-001 +4.0051922758e-004 +1.6041565166e-004 +1.3856353417e-002 +3.8666287416e-004 +5.3577374377e-006 +1.3856353417e-002 +1.3856353417e-005 +1.9199853002e-007
+6.9000000000e-005 +4.2008572841e-001 +1.4247943259e-002 +4.2008572841e-001 -4.0583778515e-004 -1.7048666159e-004 +4.0583778515e-001 +4.0583778515e-004 +1.6470430786e-004 +1.4247943259e-002 +3.9158984189e-004 +5.5793498482e-006 +1.4247943259e-002 +1.4247943259e-005 +2.0300388712e-007
+7.0000000000e-005 +4.2577929157e-001 +1.4644433683e-002 +4.2577929157e-001 -4.1113485788e-004 -1.7505270853e-004 +4.1113485788e-001 +4.1113485788e-004 +1.6903187137e-004 +1.4644433683e-002 +3.9649042420e-004 +5.8063777233e-006 +1.4644433683e-002 +1.4644433683e-005 +2.1445943791e-007
+7.1000000000e-005 +4.3145604568e-001 +1.5045798133e-002 +4.3145604568e-001 -4.1641024755e-004 -1.7966271879e-004 +4.1641024755e-001 +4.1641024755e-004 +1.7339749426e-004 +1.5045798133e-002 +4.0136444942e-004 +6.0388484836e-006 +1.5045798133e-002 +1.5045798133e-005 +2.2637604145e-007
+7.2000000000e-005 +4.3711576665e-001 +1.5452009880e-002 +4.3711576665e-001 -4.2166375677e-004 -1.8431587631e-004 +4.2166375677e-001 +4.2166375677e-004 +1.7780032377e-004 +1.5452009880e-002 +4.0621174689e-004 +6.2767879262e-006 +1.5452009880e-002 +1.5452009880e-005 +2.3876460932e-007
+7.3000000000e-005 +4.4275823104e-001 +1.5863042027e-002 +4.4275823104e-001 -4.2689518901e-004 -1.8901135873e-004 +4.2689518901e-001 +4.2689518901e-004 +1.8223950240e-004 +1.5863042027e-002 +4.1103214699e-004 +6.5202202219e-006 +1.5863042027e-002 +1.5863042027e-005 +2.5163610234e-007
+7.4000000000e-005 +4.4838321609e-001 +1.6278867508e-002 +4.4838321609e-001 -4.3210434858e-004 -1.9374833750e-004 +4.3210434858e-001 +4.3210434858e-004 +1.8671416806e-004 +1.6278867508e-002 +4.1582548107e-004 +6.7691679128e-006 +1.6278867508e-002 +1.6278867508e-005 +2.6500152733e-007
+7.5000000000e-005 +4.5399049974e-001 +1.6699459089e-002 +4.5399049974e-001 -4.3729104065e-004 -1.9852597808e-004 +4.3729104065e-001 +4.3729104065e-004 +1.9122345423e-004 +1.6699459089e-002 +4.2059158156e-004 +7.0236519096e-006 +1.6699459089e-002 +1.6699459089e-005 +2.7887193388e-007
+7.6000000000e-005 +4.5957986062e-001 +1.7124789371e-002 +4.5957986062e-001 -4.4245507125e-004 -2.0334343998e-004 +4.4245507125e-001 +4.4245507125e-004 +1.9576649008e-004 +1.7124789371e-002 +4.2533028188e-004 +7.2836914904e-006 +1.7124789371e-002 +1.7124789371e-005 +2.9325841101e-007
+7.7000000000e-005 +4.6515107808e-001 +1.7554830788e-002 +4.6515107808e-001 -4.4759624729e-004 -2.0819987697e-004 +4.4759624729e-001 +4.4759624729e-004 +2.0034240059e-004 +1.7554830788e-002 +4.3004141650e-004 +7.5493042984e-006 +1.7554830788e-002 +1.7554830788e-005 +3.0817208398e-007
+7.8000000000e-005 +4.7070393217e-001 +1.7989555609e-002 +4.7070393217e-001 -4.5271437656e-004 -2.1309443719e-004 +4.5271437656e-001 +4.5271437656e-004 +2.0495030674e-004 +1.7989555609e-002 +4.3472482095e-004 +7.8205063409e-006 +1.7989555609e-002 +1.7989555609e-005 +3.2362411100e-007
+7.9000000000e-005 +4.7623820367e-001 +1.8428935940e-002 +4.7623820367e-001 -4.5780926773e-004 -2.1802626329e-004 +4.5780926773e-001 +4.5780926773e-004 +2.0958932562e-004 +1.8428935940e-002 +4.3938033179e-004 +8.0973119880e-006 +1.8428935940e-002 +1.8428935940e-005 +3.3962567990e-007
+8.0000000000e-005 +4.8175367410e-001 +1.8872943727e-002 +4.8175367410e-001 -4.6288073037e-004 -2.2299449253e-004 +4.6288073037e-001 +4.6288073037e-004 +2.1425857055e-004 +1.8872943727e-002 +4.4400778665e-004 +8.3797339718e-006 +1.8872943727e-002 +1.8872943727e-005 +3.5618800493e-007
